glycin-libs	0:2.1.5-1.fc44	aarch64
glycin-loaders	0:2.1.5-1.fc44	aarch64
gmp	1:6.3.0-5.fc44	aarch64
gnome-abrt	1:1.4.3-9.fc44	aarch64
gnome-keyring	0:50.0-1.fc44	aarch64
gnulib-l10n	0:20241231-2.fc44	noarch
gnupg2	0:2.4.9-16.fc44	aarch64
gnupg2-dirmngr	0:2.4.9-16.fc44	aarch64
gnupg2-g13	0:2.4.9-16.fc44	aarch64
gnupg2-gpg-agent	0:2.4.9-16.fc44	aarch64
gnupg2-gpgconf	0:2.4.9-16.fc44	aarch64
gnupg2-keyboxd	0:2.4.9-16.fc44	aarch64
gnupg2-scdaemon	0:2.4.9-16.fc44	aarch64
gnupg2-smime	0:2.4.9-16.fc44	aarch64
gnupg2-utils	0:2.4.9-16.fc44	aarch64
gnupg2-verify	0:2.4.9-16.fc44	aarch64
gnupg2-wks	0:2.4.9-16.fc44	aarch64
gnustep-base-libs	0:1.31.0-8.fc44	aarch64
gnustep-filesystem	0:2.9.3-4.fc44	aarch64
gnustep-make	0:2.9.3-4.fc44	aarch64
gnutls	0:3.8.13-1.fc44	aarch64
gnutls-dane	0:3.8.13-1.fc44	aarch64
gobject-introspection	0:1.86.0-3.fc44	aarch64
gocryptfs	0:2.6.1-5.fc44	aarch64
google-carlito-fonts	0:1.103-0.28.20130920.fc44	noarch
google-crosextra-caladea-fonts	1:1.002-0.22.20130214.fc44	noarch
google-droid-sans-fonts	0:20200215-24.fc44	noarch
google-noto-color-emoji-fonts	0:20250623-4.fc44	noarch
google-noto-emoji-fonts	0:20250623-4.fc44	noarch
google-noto-fonts-common	0:20251201-2.fc44	noarch
google-noto-naskh-arabic-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-arabic-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-armenian-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-bengali-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-canadian-aboriginal-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-cherokee-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-cjk-vf-fonts	1:2.004-11.fc44	noarch
google-noto-sans-devanagari-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-ethiopic-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-fonts	0:20251201-2.fc44	noarch
google-noto-sans-georgian-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-gothic-fonts	0:20251201-2.fc44	noarch
google-noto-sans-gujarati-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-gurmukhi-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-hebrew-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-kannada-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-khmer-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-lao-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-math-fonts	0:20251201-2.fc44	noarch
google-noto-sans-meetei-mayek-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-mono-cjk-vf-fonts	1:2.004-11.fc44	noarch
google-noto-sans-mono-fonts	0:20251201-2.fc44	noarch
google-noto-sans-mono-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-nko-fonts	0:20251201-2.fc44	noarch
google-noto-sans-ol-chiki-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-oriya-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-sinhala-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-symbols-2-fonts	0:20251201-2.fc44	noarch
google-noto-sans-symbols-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-syriac-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-tamil-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-telugu-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-thaana-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-thai-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-vf-fonts	0:20251201-2.fc44	noarch
google-noto-sans-yi-fonts	0:20251201-2.fc44	noarch
google-noto-serif-armenian-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-bengali-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-cjk-vf-fonts	1:2.003-4.fc44	noarch
google-noto-serif-devanagari-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-ethiopic-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-fonts	0:20251201-2.fc44	noarch
google-noto-serif-georgian-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-gujarati-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-gurmukhi-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-hebrew-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-kannada-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-khmer-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-lao-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-oriya-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-sinhala-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-tamil-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-telugu-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-thai-vf-fonts	0:20251201-2.fc44	noarch
google-noto-serif-vf-fonts	0:20251201-2.fc44	noarch
gpgme	0:2.0.1-5.fc44	aarch64
gpgmepp	0:2.0.1-5.fc44	aarch64
gpg-pubkey	0:00c08ea0-63a4b617	(none)
gpg-pubkey	0:07862204-692486a0	(none)
gpg-pubkey	0:105ef944-65ca83d1	(none)
gpg-pubkey	0:3aa33141-6395721b	(none)
gpg-pubkey	0:3da73637-64f74318	(none)
gpg-pubkey	0:57d048ce-63986abd	(none)
gpg-pubkey	0:6d9f90a6-6786af3b	(none)
gpg-pubkey	0:cfb83114-63986ced	(none)
gpsd-libs	1:3.27.5-5.fc44	aarch64
grantlee-editor	0:26.04.3-1.fc44	aarch64
grantlee-editor-libs	0:26.04.3-1.fc44	aarch64
grantleetheme	0:26.04.3-1.fc44	aarch64
graphene	0:1.10.8-4.fc44	aarch64
graphite2	0:1.3.14-20.fc44	aarch64
graphviz	0:14.1.4-2.fc44	aarch64
graphviz-libs	0:14.1.4-2.fc44	aarch64
grep	0:3.12-3.fc44	aarch64
grim	0:1.5.0-3.fc44	aarch64
groff-base	0:1.23.0-12.fc44	aarch64
grub2-common	1:2.12-60.fc44	noarch
grub2-efi-aa64	1:2.12-60.fc44	aarch64
grub2-efi-aa64-modules	1:2.12-60.fc44	noarch
grub2-tools	1:2.12-60.fc44	aarch64
grub2-tools-minimal	1:2.12-60.fc44	aarch64
grubby	0:8.40-88.fc44	aarch64
gsettings-desktop-schemas	0:50.1-1.fc44	aarch64
gsl	0:2.8-3.fc44	aarch64
gsm	0:1.0.24-2.fc44	aarch64
gssdp	0:1.6.6-1.fc44	aarch64
gssproxy	0:0.9.2-10.fc44	aarch64
gstreamer1	0:1.28.5-1.fc44	aarch64
gstreamer1-plugin-dav1d	0:0.15.0-1.fc44	aarch64
gstreamer1-plugin-libav	0:1.28.5-1.fc44	aarch64
gstreamer1-plugin-openh264	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-bad-free	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-bad-free-libs	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-base	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-good	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-good-gtk	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-good-qt	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-good-qt6	0:1.28.5-1.fc44	aarch64
gstreamer1-plugins-ugly-free	0:1.28.5-1.fc44	aarch64
gtk2	0:2.24.33-25.fc44	aarch64
gtk2-engines	0:2.20.2-34.fc44	aarch64
gtk2-immodule-xim	0:2.24.33-25.fc44	aarch64
gtk3	0:3.24.52-1.fc44	aarch64
gtk3-immodule-xim	0:3.24.52-1.fc44	aarch64
gtk4	0:4.22.4-1.fc44	aarch64
gtk4-layer-shell	0:1.3.0-1.fc44	aarch64
gtk-layer-shell	0:0.10.0-1.fc44	aarch64
gtkmm3.0	0:3.24.11-1.fc44	aarch64
gtkmm4.0	0:4.22.0-1.fc44	aarch64
gtk-update-icon-cache	0:3.24.52-1.fc44	aarch64
gts	0:0.7.6-52.20121130.fc44	aarch64
gupnp	0:1.6.10-1.fc44	aarch64
gupnp-igd	0:1.6.0-8.fc44	aarch64
gutenprint	0:5.3.5-7.fc44	aarch64
gutenprint-cups	0:5.3.5-7.fc44	aarch64
gutenprint-libs	0:5.3.5-7.fc44	aarch64
gwenview	1:26.04.3-1.fc44	aarch64
gwenview-libs	1:26.04.3-1.fc44	aarch64
gzip	0:1.14-2.fc44	aarch64
harfbuzz	0:14.1.0-2.fc44	aarch64
harfbuzz-icu	0:14.1.0-2.fc44	aarch64
hdf5	0:1.14.6-7.fc44	aarch64
hdf-libs	0:4.3.0-5.fc44	aarch64
hdparm	0:9.65-10.fc44	aarch64
hfsplus-tools	0:540.1.linux3-36.fc44	aarch64
hfsutils	0:3.2.6-53.fc42	aarch64
hicolor-icon-theme	0:0.18-3.fc44	noarch
hidapi	0:0.15.0-3.fc44	aarch64
highcontrast-icon-theme	0:3.28-22.fc42	noarch
highway	0:1.3.0-2.fc44	aarch64
hiredis	0:1.2.0-8.fc44	aarch64
hostname	0:3.25-4.fc44	aarch64
hplip	0:3.26.4-7.fc44	aarch64
hplip-common	0:3.26.4-7.fc44	aarch64
hplip-gui	0:3.26.4-7.fc44	aarch64
hplip-libs	0:3.26.4-7.fc44	aarch64
hugin-base	0:2025.0.1-2.fc44	aarch64
hunspell	0:1.7.3-1.fc44	aarch64
hunspell-en	0:0.20260225-2.fc44	noarch
hunspell-en-AU	0:0.20260225-2.fc44	noarch
hunspell-en-CA	0:0.20260225-2.fc44	noarch
hunspell-en-GB	0:0.20260225-2.fc44	noarch
hunspell-en-US	0:0.20260225-2.fc44	noarch
hunspell-filesystem	0:1.7.3-1.fc44	aarch64
hwdata	0:0.409-1.fc44	noarch
hyperv-daemons	0:6.10-3.fc44	aarch64
hyperv-daemons-license	0:6.10-3.fc44	noarch
hypervkvpd	0:6.10-3.fc44	aarch64
hypervvssd	0:6.10-3.fc44	aarch64
hyphen	0:2.8.8-28.fc44	aarch64
hyphen-en	0:2.8.8-28.fc44	noarch
hyprcursor	0:0.1.13-2.fc44	aarch64
hyprgraphics	0:0.5.1-5.fc44	aarch64
hyprland	0:0.56.0-1.fc44	aarch64
hyprland-guiutils	0:0.2.2-1.fc44	aarch64
hyprland-uwsm	0:0.56.0-1.fc44	aarch64
hyprlang	0:0.6.8-4.fc44	aarch64
hyprtoolkit	0:0.5.4-3.fc44	aarch64
hyprutils	0:0.14.0-1.fc44	aarch64
hyprwire	0:0.3.1-4.fc44	aarch64
i2c-tools	0:4.4-4.fc44	aarch64
ibus	0:1.5.34-4.fc44	aarch64
ibus-anthy	0:1.5.18-2.fc44	aarch64
ibus-anthy-python	0:1.5.18-2.fc44	noarch
ibus-chewing	0:2.1.7-2.fc44	aarch64
ibus-gtk2	0:1.5.34-4.fc44	aarch64
ibus-gtk3	0:1.5.34-4.fc44	aarch64
ibus-gtk4	0:1.5.34-4.fc44	aarch64
ibus-hangul	0:1.5.5-12.fc44	aarch64
ibus-libpinyin	0:1.16.5-3.fc44	aarch64
ibus-libs	0:1.5.34-4.fc44	aarch64
ibus-m17n	0:1.4.39-1.fc44	aarch64
ibus-panel	0:1.5.34-4.fc44	aarch64
ibus-setup	0:1.5.34-4.fc44	noarch
ibus-table	0:1.17.19-1.fc44	noarch
ibus-table-chinese	0:1.8.14-3.fc44	noarch
ibus-table-chinese-cangjie	0:1.8.14-3.fc44	noarch
ibus-typing-booster	0:2.30.11-1.fc44	noarch
ibus-xinit	0:1.5.34-4.fc44	noarch
iio-sensor-proxy	0:3.8-2.fc44	aarch64
ilbc	0:3.0.4-19.fc44	aarch64
ima-evm-utils-libs	0:1.6.2-8.fc44	aarch64
ImageMagick	1:7.1.2.27-1.fc44	aarch64
ImageMagick-c++	1:7.1.2.27-1.fc44	aarch64
ImageMagick-libs	1:7.1.2.27-1.fc44	aarch64
imath	0:3.1.12-6.fc44	aarch64
im-chooser	0:1.7.6-1.fc44	aarch64
im-chooser-common	0:1.7.6-1.fc44	aarch64
imsettings	0:1.8.11-2.fc44	aarch64
imsettings-gsettings	0:1.8.11-2.fc44	aarch64
imsettings-libs	0:1.8.11-2.fc44	aarch64
imsettings-plasma	0:1.8.11-2.fc44	aarch64
incidenceeditor	0:26.04.3-1.fc44	aarch64
inih	0:62-2.fc44	aarch64
inih-cpp	0:62-2.fc44	aarch64
iniparser	0:4.2.6-4.fc44	aarch64
initial-setup	0:0.3.101-7.fc44	aarch64
initial-setup-gui	0:0.3.101-7.fc44	aarch64
initial-setup-gui-wayland-plasma	0:43.101-3.fc44	noarch
initscripts-service	0:10.27-2.fc44	noarch
inotify-tools	0:4.23.9.0-6.fc44	aarch64
ipcalc	0:1.0.3-13.fc44	aarch64
ipp-usb	0:0.9.34-2.fc44	aarch64
iproute	0:6.17.0-2.fc44	aarch64
ipset	0:7.24-3.fc44	aarch64
ipset-libs	0:7.24-3.fc44	aarch64
iptables-libs	0:1.8.11-13.fc44	aarch64
iptables-nft	0:1.8.11-13.fc44	aarch64
iptstate	0:2.3.0-1.fc44	aarch64
iputils	0:20250605-2.fc44	aarch64
irqbalance	2:1.9.5-2.fc44	aarch64
iso-codes	0:4.20.1-3.fc44	noarch
iw	0:6.17-2.fc44	aarch64
iwlegacy-firmware	0:20260622-1.fc44	noarch
iwlwifi-dvm-firmware	0:20260622-1.fc44	noarch
jansson	0:2.14-4.fc44	aarch64
jasper-libs	0:4.2.8-2.fc44	aarch64
java-25-openjdk-crypto-adapter	1:25.0.3.0.9-2.fc44	aarch64
java-25-openjdk-headless	1:25.0.3.0.9-2.fc44	aarch64
javapackages-filesystem	0:6.4.1-10.fc44	noarch
jbig2dec-libs	0:0.20-8.fc44	aarch64
jbigkit-libs	0:2.1-33.fc44	aarch64
jfsutils	0:1.1.15-32.fc44	aarch64
jomolhari-fonts	0:0.003-45.fc44	noarch
jq	0:1.8.1-3.fc44	aarch64
json-c	0:0.18-8.fc44	aarch64
jsoncpp	0:1.9.6-3.fc44	aarch64
json-glib	0:1.10.8-5.fc44	aarch64
jxrlib	0:1.1-33.fc44	aarch64
k3b	1:26.04.3-1.fc44	aarch64
k3b-libs	1:26.04.3-1.fc44	aarch64
kaccounts-integration-qt5	0:26.04.3-1.fc44	aarch64
kaccounts-integration-qt6	0:26.04.3-1.fc44	aarch64
kaccounts-providers	0:26.04.3-1.fc44	aarch64
kactivitymanagerd	0:6.7.3-1.fc44	aarch64
kaddressbook	0:26.04.3-1.fc44	aarch64
kaddressbook-libs	0:26.04.3-1.fc44	aarch64
kamera	0:26.04.3-1.fc44	aarch64
kamoso	0:26.04.3-1.fc44	aarch64
kasumi-common	0:2.5-50.fc44	noarch
kasumi-unicode	0:2.5-50.fc44	aarch64
kate-libs	0:26.04.3-1.fc44	aarch64
kbd	0:2.9.0-3.fc44	aarch64
kbd-legacy	0:2.9.0-3.fc44	noarch
kbd-misc	0:2.9.0-3.fc44	noarch
kcalc	0:26.04.3-1.fc44	aarch64
kcalutils	0:26.04.3-1.fc44	aarch64
kcharselect	0:26.04.3-1.fc44	aarch64
kcm-plasma-keyboard	1:6.7.3-1.fc44	aarch64
kcm-plasmalogin	0:6.7.3-4.fc44	aarch64
kcolorpicker-qt6	0:0.3.0-7.fc44	aarch64
kdebugsettings	0:26.04.3-1.fc44	aarch64
kde-cli-tools	0:6.7.3-1.fc44	aarch64
kde-connect	0:26.04.3-1.fc44	aarch64
kdeconnectd	0:26.04.3-1.fc44	aarch64
kde-connect-libs	0:26.04.3-1.fc44	aarch64
kdecoration	0:6.7.3-1.fc44	aarch64
kde-filesystem	0:5-7.fc44	aarch64
kdegraphics-mobipocket	0:26.04.3-1.fc44	aarch64
kdegraphics-thumbnailers	0:26.04.3-1.fc44	aarch64
kde-gtk-config	0:6.7.3-1.fc44	aarch64
kde-inotify-survey	0:26.04.3-1.fc44	aarch64
kde-l10n	0:17.08.3-22.fc44	noarch
kdenetwork-filesharing	0:26.04.3-1.fc44	aarch64
kde-partitionmanager	0:26.04.3-1.fc44	aarch64
kdepim-addons	0:26.04.3-1.fc44	aarch64
kdepim-runtime	1:26.04.3-1.fc44	aarch64
kdepim-runtime-libs	1:26.04.3-1.fc44	aarch64
kdeplasma-addons	0:6.7.3-1.fc44	aarch64
kde-settings	0:43.101-3.fc44	noarch
kde-settings-plasma	0:43.101-3.fc44	noarch
kde-settings-plasmalogin	0:43.101-3.fc44	noarch
kde-settings-pulseaudio	0:43.101-3.fc44	noarch
kde-settings-sddm	0:43.101-3.fc44	noarch
kdesu	1:6.7.3-1.fc44	aarch64
kdiagram	0:3.0.1-9.fc44	aarch64
kdialog	0:26.04.3-1.fc44	aarch64
kdnssd	0:26.04.3-1.fc44	aarch64
kdsoap	0:2.2.0-9.fc44	aarch64
kdsoap6	0:2.2.0-9.fc44	aarch64
kdsoap-ws-discovery-client	0:0.4.0-6.fc44	aarch64
kdump-utils	0:1.0.61-1.fc44	aarch64
keditbookmarks	0:26.04.3-1.fc44	aarch64
keditbookmarks-libs	0:26.04.3-1.fc44	aarch64
kernel-16k	0:6.14.2-401.asahi.fc42	aarch64
kernel-16k	0:6.19.14-400.asahi.fc42	aarch64
kernel-16k	0:7.0.13-400.asahi.fc44	aarch64
kernel-16k-core	0:6.14.2-401.asahi.fc42	aarch64
kernel-16k-core	0:6.19.14-400.asahi.fc42	aarch64
kernel-16k-core	0:7.0.13-400.asahi.fc44	aarch64
kernel-16k-modules	0:6.14.2-401.asahi.fc42	aarch64
kernel-16k-modules	0:6.19.14-400.asahi.fc42	aarch64
kernel-16k-modules	0:7.0.13-400.asahi.fc44	aarch64
kernel-16k-modules-core	0:6.14.2-401.asahi.fc42	aarch64
kernel-16k-modules-core	0:6.19.14-400.asahi.fc42	aarch64
kernel-16k-modules-core	0:7.0.13-400.asahi.fc44	aarch64
kernel-16k-modules-extra	0:6.14.2-401.asahi.fc42	aarch64
kernel-16k-modules-extra	0:6.19.14-400.asahi.fc42	aarch64
kernel-16k-modules-extra	0:7.0.13-400.asahi.fc44	aarch64
kernel-headers	0:7.0.13-400.asahi.fc44	aarch64
kernel-tools	0:7.0.13-400.asahi.fc44	aarch64
kernel-tools-libs	0:7.0.13-400.asahi.fc44	aarch64
kexec-tools	0:2.0.32-3.fc44	aarch64
keyutils	0:1.6.3-7.fc44	aarch64
keyutils-libs	0:1.6.3-7.fc44	aarch64
kf5-attica	0:5.116.0-5.fc44	aarch64
kf5-bluez-qt	0:5.116.0-5.fc44	aarch64
kf5-filesystem	0:5.116.0-6.fc44	aarch64
kf5-frameworkintegration	0:5.116.0-11.fc44	aarch64
kf5-frameworkintegration-libs	0:5.116.0-11.fc44	aarch64
kf5-kactivities	0:5.116.0-5.fc44	aarch64
kf5-kactivities-stats	0:5.116.0-5.fc44	aarch64
kf5-karchive	0:5.116.0-5.fc44	aarch64
kf5-kauth	0:5.116.0-5.fc44	aarch64
kf5-kbookmarks	0:5.116.0-5.fc44	aarch64
kf5-kcodecs	0:5.116.0-5.fc44	aarch64
kf5-kcompletion	0:5.116.0-5.fc44	aarch64
kf5-kconfig-core	0:5.116.0-6.fc44	aarch64
kf5-kconfig-gui	0:5.116.0-6.fc44	aarch64
kf5-kconfigwidgets	0:5.116.0-5.fc44	aarch64
kf5-kcoreaddons	0:5.116.0-5.fc44	aarch64
kf5-kcrash	0:5.116.0-5.fc44	aarch64
kf5-kdbusaddons	0:5.116.0-5.fc44	aarch64
kf5-kdewebkit	0:5.116.0-6.fc44	aarch64
kf5-kdnssd	0:5.116.0-5.fc44	aarch64
kf5-kdoctools	0:5.116.0-5.fc44	aarch64
kf5-kglobalaccel	0:5.116.0-5.fc44	aarch64
kf5-kglobalaccel-libs	0:5.116.0-5.fc44	aarch64
kf5-kguiaddons	0:5.116.0-5.fc44	aarch64
kf5-ki18n	0:5.116.0-6.fc44	aarch64
kf5-kiconthemes	0:5.116.0-5.fc44	aarch64
kf5-kinit	0:5.116.0-5.fc44	aarch64
kf5-kio-core	0:5.116.0-6.fc44	aarch64
kf5-kio-core-libs	0:5.116.0-6.fc44	aarch64
kf5-kio-doc	0:5.116.0-6.fc44	noarch
kf5-kio-file-widgets	0:5.116.0-6.fc44	aarch64
kf5-kio-gui	0:5.116.0-6.fc44	aarch64
kf5-kio-ntlm	0:5.116.0-6.fc44	aarch64
kf5-kio-widgets	0:5.116.0-6.fc44	aarch64
kf5-kio-widgets-libs	0:5.116.0-6.fc44	aarch64
kf5-kirigami2	0:5.116.0-5.fc44	aarch64
kf5-kitemviews	0:5.116.0-5.fc44	aarch64
kf5-kjobwidgets	0:5.116.0-5.fc44	aarch64
kf5-knewstuff	0:5.116.0-5.fc44	aarch64
kf5-knotifications	0:5.116.0-5.fc44	aarch64
kf5-kpackage	0:5.116.0-5.fc44	aarch64
kf5-kparts	0:5.116.0-5.fc44	aarch64
kf5-kservice	0:5.116.0-5.fc44	aarch64
kf5-ktextwidgets	0:5.116.0-5.fc44	aarch64
kf5-kwallet	0:5.116.0-5.fc44	aarch64
kf5-kwallet-libs	0:5.116.0-5.fc44	aarch64
kf5-kwayland	0:5.116.0-11.fc44	aarch64
kf5-kwidgetsaddons	0:5.116.0-5.fc44	aarch64
kf5-kwindowsystem	0:5.116.0-5.fc44	aarch64
kf5-kxmlgui	0:5.116.0-5.fc44	aarch64
kf5-purpose	0:5.116.0-5.fc44	aarch64
kf5-qqc2-desktop-style	0:5.116.1-5.fc44	aarch64
kf5-solid	0:5.116.0-6.fc44	aarch64
kf5-sonnet	0:5.116.0-5.fc44	aarch64
kf5-sonnet-core	0:5.116.0-5.fc44	aarch64
kf5-sonnet-hunspell	0:5.116.0-5.fc44	aarch64
kf5-sonnet-ui	0:5.116.0-5.fc44	aarch64
kf5-syndication	1:5.116.0-5.fc44	aarch64
kf5-syntax-highlighting	0:5.116.0-5.fc44	aarch64
kf6-attica	0:6.28.0-1.fc44	aarch64
kf6-baloo	0:6.28.0-1.fc44	aarch64
kf6-baloo-file	0:6.28.0-1.fc44	aarch64
kf6-baloo-libs	0:6.28.0-1.fc44	aarch64
kf6-bluez-qt	0:6.28.0-1.fc44	aarch64
kf6-breeze-icons	0:6.28.0-1.fc44	aarch64
kf6-filesystem	0:6.28.0-1.fc44	aarch64
kf6-frameworkintegration	0:6.28.0-1.fc44	aarch64
kf6-frameworkintegration-libs	0:6.28.0-1.fc44	aarch64
kf6-karchive	0:6.28.0-1.fc44	aarch64
kf6-kauth	0:6.28.0-1.fc44	aarch64
kf6-kbookmarks	0:6.28.0-1.fc44	aarch64
kf6-kcalendarcore	0:6.28.0-1.fc44	aarch64
kf6-kcmutils	0:6.28.0-1.fc44	aarch64
kf6-kcodecs	0:6.28.0-1.fc44	aarch64
kf6-kcolorscheme	0:6.28.0-1.fc44	aarch64
kf6-kcompletion	0:6.28.0-1.fc44	aarch64
kf6-kconfig	0:6.28.0-1.fc44	aarch64
kf6-kconfigwidgets	0:6.28.0-1.fc44	aarch64
kf6-kcontacts	0:6.28.0-1.fc44	aarch64
kf6-kcoreaddons	0:6.28.0-1.fc44	aarch64
kf6-kcrash	0:6.28.0-1.fc44	aarch64
kf6-kdav	0:6.28.0-1.fc44	aarch64
kf6-kdbusaddons	0:6.28.0-1.fc44	aarch64
kf6-kdeclarative	0:6.28.0-1.fc44	aarch64
kf6-kded	0:6.28.0-1.fc44	aarch64
kf6-kdesu	0:6.28.0-1.fc44	aarch64
kf6-kdnssd	0:6.28.0-1.fc44	aarch64
kf6-kdoctools	0:6.28.0-1.fc44	aarch64
kf6-kfilemetadata	0:6.28.0-1.fc44	aarch64
kf6-kglobalaccel	0:6.28.0-1.fc44	aarch64
kf6-kguiaddons	0:6.28.0-1.fc44	aarch64
kf6-kholidays	0:6.28.0-1.fc44	aarch64
kf6-ki18n	0:6.28.0-1.fc44	aarch64
kf6-kiconthemes	0:6.28.0-1.fc44	aarch64
kf6-kidletime	0:6.28.0-1.fc44	aarch64
kf6-kidletime-x11	0:6.28.0-1.fc44	aarch64
kf6-kimageformats	0:6.28.0-1.fc44	aarch64
kf6-kio-core	0:6.28.0-1.fc44	aarch64
kf6-kio-core-libs	0:6.28.0-1.fc44	aarch64
kf6-kio-doc	0:6.28.0-1.fc44	noarch
kf6-kio-file-widgets	0:6.28.0-1.fc44	aarch64
kf6-kio-gui	0:6.28.0-1.fc44	aarch64
kf6-kio-widgets	0:6.28.0-1.fc44	aarch64
kf6-kio-widgets-libs	0:6.28.0-1.fc44	aarch64
kf6-kirigami	0:6.28.0-1.fc44	aarch64
kf6-kirigami-addons	0:1.12.0-2.fc44	aarch64
kf6-kitemmodels	0:6.28.0-1.fc44	aarch64
kf6-kitemviews	0:6.28.0-1.fc44	aarch64
kf6-kjobwidgets	0:6.28.0-1.fc44	aarch64
kf6-knewstuff	0:6.28.0-1.fc44	aarch64
kf6-knotifications	0:6.28.0-1.fc44	aarch64
kf6-knotifyconfig	0:6.28.0-1.fc44	aarch64
kf6-kpackage	0:6.28.0-1.fc44	aarch64
kf6-kparts	0:6.28.0-1.fc44	aarch64
kf6-kpeople	0:6.28.0-1.fc44	aarch64
kf6-kplotting	0:6.28.0-1.fc44	aarch64
kf6-kpty	0:6.28.0-1.fc44	aarch64
kf6-kquickcharts	0:6.28.0-1.fc44	aarch64
kf6-krunner	0:6.28.0-1.fc44	aarch64
kf6-kservice	0:6.28.0-1.fc44	aarch64
kf6-kstatusnotifieritem	0:6.28.0-1.fc44	aarch64
kf6-ksvg	0:6.28.0-1.fc44	aarch64
kf6-ktexteditor	0:6.28.0-1.fc44	aarch64
kf6-ktexttemplate	0:6.28.0-1.fc44	aarch64
kf6-ktextwidgets	0:6.28.0-1.fc44	aarch64
kf6-kunitconversion	0:6.28.0-1.fc44	aarch64
kf6-kuserfeedback	0:6.28.0-1.fc44	aarch64
kf6-kwallet	0:6.28.0-1.fc44	aarch64
kf6-kwallet-libs	0:6.28.0-1.fc44	aarch64
kf6-kwidgetsaddons	0:6.28.0-1.fc44	aarch64
kf6-kwindowsystem	0:6.28.0-1.fc44	aarch64
kf6-kxmlgui	0:6.28.0-1.fc44	aarch64
kf6-modemmanager-qt	0:6.28.0-1.fc44	aarch64
kf6-networkmanager-qt	0:6.28.0-1.fc44	aarch64
kf6-prison	0:6.28.0-1.fc44	aarch64
kf6-purpose	0:6.28.0-1.fc44	aarch64
kf6-qqc2-desktop-style	0:6.28.0-1.fc44	aarch64
kf6-solid	0:6.28.0-1.fc44	aarch64
kf6-sonnet	0:6.28.0-1.fc44	aarch64
kf6-sonnet-hunspell	0:6.28.0-1.fc44	aarch64
kf6-syndication	0:6.28.0-1.fc44	aarch64
kf6-syntax-highlighting	0:6.28.0-1.fc44	aarch64
kf6-threadweaver	0:6.28.0-1.fc44	aarch64
kfind	0:26.04.3-1.fc44	aarch64
kglobalacceld	0:6.7.3-1.fc44	aarch64
kgpg	0:26.04.3-1.fc44	aarch64
khelpcenter	1:26.04.3-1.fc44	aarch64
kidentitymanagement	0:26.04.3-1.fc44	aarch64
kimageannotator-common	0:0.7.0-8.fc44	aarch64
kimageannotator-qt6	0:0.7.0-8.fc44	aarch64
kimap	0:26.04.3-1.fc44	aarch64
kinfocenter	0:6.7.3-1.fc44	aarch64
